iter	Logloss
1500	0.03778982957
1501	0.03778981293
1502	0.03778981293
1503	0.03778831982
1504	0.03778831805
1505	0.0377883112
1506	0.0377851041
1507	0.03778506909
1508	0.03778506087
1509	0.03777807902
1510	0.03777807746
1511	0.03777459902
1512	0.03777440888
1513	0.03777441103
1514	0.03777440536
1515	0.03777439753
1516	0.03777439675
1517	0.03777440008
1518	0.03777439891
1519	0.03777439519
1520	0.03777439519
1521	0.03777438715
1522	0.03777438441
1523	0.03777437893
1524	0.03777437619
1525	0.03777437815
1526	0.03777437227
1527	0.03777437267
1528	0.03777436875
1529	0.03777436758
1530	0.0377743666
1531	0.03777435838
1532	0.03777435916
1533	0.03777435916
1534	0.03777434901
1535	0.03777434901
1536	0.03777434529
1537	0.03777434294
1538	0.03777432042
1539	0.03777431514
1540	0.0377743167
1541	0.03777431573
1542	0.03776957825
1543	0.03776955161
1544	0.03776954652
1545	0.03776954652
1546	0.03776953828
1547	0.03776953359
1548	0.03776952712
1549	0.03776943804
1550	0.0377671003
1551	0.0377634075
1552	0.03776339558
1553	0.03775938998
1554	0.03775514086
1555	0.03774830714
1556	0.03774830244
1557	0.03774830244
1558	0.03774829402
1559	0.03774827935
1560	0.03774827994
1561	0.03774335426
1562	0.03774330609
1563	0.03774103135
1564	0.03773538938
1565	0.03773224673
1566	0.03772135149
1567	0.03771917974
1568	0.03771330368
1569	0.03770910996
1570	0.03770908588
1571	0.03770908157
1572	0.03770508903
1573	0.03770486852
1574	0.03770121352
1575	0.03769890334
1576	0.03769481487
1577	0.03769481487
1578	0.03769481487
1579	0.03769481487
1580	0.03769481487
1581	0.03769480332
1582	0.03769480176
1583	0.03769480176
1584	0.03769480176
1585	0.03769477942
1586	0.03769476453
1587	0.03769476139
1588	0.03769476139
1589	0.03769476139
1590	0.03769168142
1591	0.03769166674
1592	0.03769166674
1593	0.03769033895
1594	0.03769033816
1595	0.03769033562
1596	0.03769033112
1597	0.03769032132
1598	0.03769030837
1599	0.03769030739
1600	0.0376902923
1601	0.03769024608
1602	0.03769020359
1603	0.03769020104
1604	0.03768855586
1605	0.03768755172
1606	0.03768723907
1607	0.03768722615
1608	0.03768722614
1609	0.03768721929
1610	0.03768719675
1611	0.03768718854
1612	0.03768716563
1613	0.03768716132
1614	0.03768714861
1615	0.03768714039
1616	0.03768033351
1617	0.03767532981
1618	0.03766686223
1619	0.0376633149
1620	0.03765480446
1621	0.03765480172
1622	0.03765095761
1623	0.03764672679
1624	0.03764246091
1625	0.0376375412
1626	0.03763423448
1627	0.03763422881
1628	0.03763223554
1629	0.03763221479
1630	0.03763221635
1631	0.03763221714
1632	0.03763220048
1633	0.03763218443
1634	0.03763218443
1635	0.03762909139
1636	0.0376246886
1637	0.03761522667
1638	0.03761522667
1639	0.03761522667
1640	0.03761034435
1641	0.03760558008
1642	0.03760557713
1643	0.03760557713
1644	0.03760557694
1645	0.03760557242
1646	0.03760556752
1647	0.03760556967
1648	0.03760555812
1649	0.03760359286
1650	0.03759826771
1651	0.03758933112
1652	0.03758173989
1653	0.03758173459
1654	0.03757694521
1655	0.03757694109
1656	0.03757693815
1657	0.03757693521
1658	0.03757693343
1659	0.03757693343
1660	0.03757693225
1661	0.03757692481
1662	0.03757692481
1663	0.0375690586
1664	0.03756904195
1665	0.03756903138
1666	0.03756902218
1667	0.03756898967
1668	0.03756897929
1669	0.0375689695
1670	0.03756892306
1671	0.03756891288
1672	0.03756890563
1673	0.03756888936
1674	0.03756888094
1675	0.03756887154
1676	0.03756606663
1677	0.03756605996
1678	0.03756603705
1679	0.03756602963
1680	0.03756601141
1681	0.03756600025
1682	0.03756599712
1683	0.03756599555
1684	0.03756598478
1685	0.03756596754
1686	0.03756272914
1687	0.03756272268
1688	0.03756271367
1689	0.03756271015
1690	0.03756270349
1691	0.03756269938
1692	0.03756269331
1693	0.03755968328
1694	0.03755646425
1695	0.03755646268
1696	0.03755645838
1697	0.0375564572
1698	0.03755613671
1699	0.03755612652
1700	0.03755611673
1701	0.03755442157
1702	0.03755440374
1703	0.03755438965
1704	0.03755438769
1705	0.03755435577
1706	0.03755435361
1707	0.03755434127
1708	0.03755433559
1709	0.03755429506
1710	0.03755423123
1711	0.03755419363
1712	0.03755417561
1713	0.03755417816
1714	0.03755417737
1715	0.03755416739
1716	0.03755416522
1717	0.03755416072
1718	0.03755414995
1719	0.03755414348
1720	0.037551701
1721	0.03754874654
1722	0.03754873265
1723	0.03754873265
1724	0.03754872774
1725	0.03754872422
1726	0.03754872442
1727	0.03754872385
1728	0.0375487121
1729	0.0375487121
1730	0.03754736193
1731	0.03754735861
1732	0.03754735861
1733	0.03754735489
1734	0.0375473077
1735	0.03754729673
1736	0.03754729575
1737	0.03754728283
1738	0.03754726517
1739	0.03754726616
1740	0.03754447855
1741	0.03754447405
1742	0.03754447561
1743	0.03754446602
1744	0.03754444526
1745	0.03754443644
1746	0.03754443488
1747	0.03754443117
1748	0.03754443215
1749	0.03754442921
1750	0.03754237231
1751	0.03754235801
1752	0.03754231807
1753	0.03754231553
1754	0.03754230261
1755	0.03754226227
1756	0.03754225972
1757	0.03754224678
1758	0.03754223956
1759	0.03754223623
1760	0.03754222861
1761	0.03754221882
1762	0.03754221765
1763	0.0375422194
1764	0.03754221196
1765	0.03754221451
1766	0.0375422106
1767	0.03754219022
1768	0.03754218355
1769	0.03754218591
1770	0.03754214909
1771	0.03754212617
1772	0.03754212617
1773	0.03754210815
1774	0.03754210815
1775	0.03754208973
1776	0.03754209012
1777	0.03754208287
1778	0.03754208581
1779	0.03754207857
1780	0.03754207622
1781	0.03754207621
1782	0.03754207034
1783	0.03754207837
1784	0.03754207191
1785	0.03753694104
1786	0.03753694104
1787	0.03753692047
1788	0.03753692047
1789	0.03753692008
1790	0.03753689538
1791	0.03753689421
1792	0.03753688227
1793	0.0375368811
1794	0.0375368707
1795	0.03753686932
1796	0.03753686932
1797	0.03753686932
1798	0.03753686717
1799	0.03753686052
1800	0.03753669708
1801	0.03753668279
1802	0.0375366828
1803	0.03753667694
1804	0.03753666541
1805	0.03753666286
1806	0.03753665953
1807	0.03753665542
1808	0.03753664974
1809	0.03753664466
1810	0.03753664545
1811	0.03753662899
1812	0.03753662117
1813	0.03753661176
1814	0.03753660217
1815	0.03753660375
1816	0.03753659847
1817	0.03753279476
1818	0.03753026772
1819	0.03753025813
1820	0.03753025813
1821	0.03753025813
1822	0.03753025813
1823	0.03753025206
1824	0.03753025206
1825	0.03753025206
1826	0.03753025206
1827	0.03753025206
1828	0.03753025206
1829	0.03753025149
1830	0.03753024913
1831	0.03753024815
1832	0.03753023993
1833	0.03753023425
1834	0.03753023425
1835	0.03753021661
1836	0.03753021661
1837	0.03753020956
1838	0.03753017881
1839	0.03753018429
1840	0.03753017646
1841	0.03752748378
1842	0.03752747654
1843	0.03752744439
1844	0.03752741185
1845	0.03752738583
1846	0.03752738269
1847	0.0375273782
1848	0.03752737683
1849	0.03752433253
1850	0.03752433253
1851	0.03752433057
1852	0.03752432665
1853	0.03752429294
1854	0.03752429058
1855	0.03752425491
1856	0.03752424943
1857	0.03752424728
1858	0.03752422143
1859	0.03752422044
1860	0.03752420615
1861	0.03752419774
1862	0.0375241901
1863	0.0375241664
1864	0.03752416523
1865	0.03752416167
1866	0.03752415169
1867	0.03752414542
1868	0.03752414131
1869	0.03752413581
1870	0.0375241176
1871	0.03752411466
1872	0.03752409823
1873	0.03752407179
1874	0.03752405845
1875	0.03752403945
1876	0.03752403808
1877	0.03752403299
1878	0.03752402986
1879	0.0375240144
1880	0.03752398186
1881	0.03752398011
1882	0.03752397306
1883	0.03752383825
1884	0.03752382868
1885	0.03752381968
1886	0.03752381204
1887	0.03752381693
1888	0.03752381087
1889	0.03752381107
1890	0.03752380715
1891	0.03752379915
1892	0.03752379582
1893	0.03752378935
1894	0.03752378935
1895	0.03752378935
1896	0.03752379308
1897	0.03752376919
1898	0.03752376919
1899	0.03752376919
1900	0.03752375449
1901	0.03752374118
1902	0.03752054887
1903	0.03752054418
1904	0.0375205428
1905	0.03752054006
1906	0.03752053692
1907	0.03752052595
1908	0.03752051557
1909	0.03752051635
1910	0.03752050911
1911	0.03752049561
1912	0.03752049678
1913	0.03752049658
1914	0.03752032456
1915	0.03752031355
1916	0.03752031433
1917	0.03752031551
1918	0.03752031414
1919	0.03752030787
1920	0.03752030611
1921	0.03752030787
1922	0.03752030787
1923	0.03752028456
1924	0.03752027967
1925	0.0375202693
1926	0.03752026989
1927	0.03752026421
1928	0.03752026226
1929	0.03752026441
1930	0.03752026285
1931	0.03752026187
1932	0.03752025952
1933	0.03752025737
1934	0.03752025854
1935	0.03752024484
1936	0.03752024445
1937	0.0375202325
1938	0.03752021899
1939	0.03752021978
1940	0.03752021176
1941	0.03752018827
1942	0.03752010502
1943	0.03752009757
1944	0.03752009854
1945	0.03752009463
1946	0.03752009893
1947	0.03752009091
1948	0.03752007446
1949	0.03752006585
1950	0.03752006565
1951	0.03751997812
1952	0.03751993245
1953	0.03751992463
1954	0.03751991522
1955	0.03751990934
1956	0.03751731046
1957	0.03751024857
1958	0.03750654402
1959	0.0375065264
1960	0.03750489544
1961	0.03750487195
1962	0.03750486491
1963	0.03750485943
1964	0.03750485591
1965	0.03750484926
1966	0.03750484515
1967	0.03750482418
1968	0.03750479795
1969	0.03750479913
1970	0.03750479639
1971	0.03750479189
1972	0.03750478324
1973	0.03750477658
1974	0.03750477364
1975	0.03750475548
1976	0.03750475196
1977	0.0375047447
1978	0.03750474256
1979	0.03750473591
1980	0.03750472867
1981	0.03750472946
1982	0.03750471752
1983	0.03750471928
1984	0.03750471909
1985	0.0375047185
1986	0.03750467282
1987	0.037504664
1988	0.03750464545
1989	0.03750463662
1990	0.03750463153
1991	0.03750463153
1992	0.03750462351
1993	0.03750462155
1994	0.03750462155
1995	0.03750462195
1996	0.03750461705
1997	0.03750461411
1998	0.03750459907
1999	0.03750459888
